,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM,RF3,Mkt
199810,3.0237,3.3592,2.5019,2.2393,0.3948,7.1083,7.3592,3.7433,3.6738,2.8478,5.0479,7.9923,5.5406,6.0215,6.0608,11.0086,10.7899,6.4497,5.0905,4.5681,9.5431,10.5815,8.7539,7.5152,5.4613,0.403333333,7.45
199811,14.4741,8.7929,8.3179,5.5608,9.0745,10.0185,6.0517,4.4155,4.2475,4.8129,7.9525,5.5359,4.029,2.0198,4.0995,7.5545,2.4798,5.3237,4.2264,3.3336,7.8258,5.6757,3.828,5.1482,6.2002,0.363333333,6.41
199812,0.1694,-0.1783,0.9781,0.9303,1.8099,6.2555,4.9213,2.4122,3.643,4.0279,10.3825,5.7972,3.7002,3.6097,3.4364,9.5871,3.6897,2.7769,2.9038,2.4791,9.1742,3.2276,0.9608,1.1149,2.9021,0.336666667,6.54
199901,15.6057,9.7259,9.6284,7.3269,11.2535,5.4796,0.2218,-1.213,-1.8028,0.3004,2.205,1.1629,-2.5182,-0.8771,-2.7395,0.7177,-3.3024,-3.4258,-3.7991,-1.5173,4.1102,0.8203,-2.3644,-0.3018,1.0418,0.346666667,3.85
199902,-5.4442,-6.7589,-4.2135,-3.3591,-3.2052,-9.6524,-9.584,-6.0542,-7.2417,-9.6098,-8.7376,-9.5548,-5.1786,-8.6734,-5.6598,-5.726,-2.4348,-2.3109,-4.372,-2.5721,-2.8599,-2.0756,1.8122,-3.4385,-1.3763,0.36,-3.73
199903,-4.0279,-3.6741,-3.1234,-3.8469,-2.7829,-1.2351,-0.1314,1.865,-0.0116,-3.4137,2.2733,2.4879,3.3687,-1.8255,-0.6915,2.4559,2.8811,0.7266,2.2692,-0.5254,3.5212,1.7632,6.4656,4.1574,2.1219,0.376666667,3.88
199904,6.3386,6.6686,10.7344,9.0632,9.3031,8.3612,10.8019,9.7258,9.9791,10.357,7.3499,11.2792,10.3884,10.7353,10.2394,8.3207,10.4825,11.7379,11.6739,11.4457,3.2877,9.3774,9.2849,8.8715,5.1822,0.383333333,4.7
199905,3.2333,4.1765,4.9945,4.4349,5.6859,4.3351,2.8759,2.5894,4.9389,4.2773,5.2198,3.4015,2.0027,2.1199,4.3242,4.3579,1.3527,2.0592,2.8828,1.976,-1.8131,-1.0573,-0.1931,2.8237,4.1872,0.38,-2.12
199906,3.7619,4.3014,4.8653,2.4921,3.9751,4.191,6.246,5.911,4.0923,6.3859,4.759,4.265,2.5904,2.3133,4.9199,7.6316,4.7812,2.6117,2.4252,4.575,5.2239,3.728,1.1339,-0.8223,-1.1422,0.37,5.17
199907,1.6577,3.2088,2.8467,2.2521,3.4567,-2.0084,-0.8869,-1.3445,-1.6913,-3.9084,-2.9183,-2.0828,-2.0127,-1.6534,-0.8282,-1.7363,-2.7222,0.3924,-1.3021,-1.9462,-3.4896,-3.0979,-3.9773,-3.2484,-7.4664,0.373333333,-3.09
199908,-4.9261,-2.8712,-2.9863,-1.7554,-3.7718,-3.9168,-4.1487,-4.5147,-3.4581,-4.5013,-2.1882,-5.9363,-3.7719,-3.5578,-1.5451,-2.7537,-5.0765,-3.2201,-2.4528,-5.835,-1.3532,-4.536,-2.0923,-3.0902,-0.536,0.39,-0.99
199909,0.201,-1.3201,-1.6027,-2.2289,-4.0565,0.2853,1.3586,-1.0708,-3.0468,-2.0253,2.1356,1.7666,-2.9384,-2.2546,-1.9465,2.2799,-3.4785,-3.8065,-4.7464,-2.14,-2.7822,-3.2361,-7.4103,-6.5523,-6.6053,0.386666667,-2.42
199910,-1.5191,-1.1626,-3.1502,-0.6865,-1.9061,2.5764,-0.2825,-0.2487,-2.0875,-6.5579,2.7506,-0.1488,-1.1406,-1.1895,-2.5794,7.0402,1.0308,2.408,3.0526,2.4632,6.7606,6.356,6.1825,0.3888,5.1368,0.39,6.52
199911,26.0868,11.3331,11.2114,8.1742,9.5353,12.3771,7.4938,5.0533,2.5491,2.7549,12.6345,6.2291,-0.6443,-0.1738,1.0899,10.5979,-0.846,-0.4614,0.0621,0.7652,5.8131,-0.5112,-3.5754,-4.0967,-1.0826,0.38,3.73
199912,18.9636,15.1914,6.2632,8.5654,5.2244,12.6911,8.7708,2.8685,2.6689,6.3236,13.131,6.8917,0.0621,3.8955,3.5071,14.3941,2.5539,0.5878,6.3954,4.3512,7.3238,1.8286,1.8304,-0.0531,-1.3101,0.396666667,8.16
200001,18.0088,13.9482,6.6192,7.5244,12.37,1.7316,-3.56,-3.4794,-0.8039,-2.0926,-5.9393,-5.1136,-3.3542,-5.0979,-7.0085,-3.419,-4.144,-3.6039,-6.1855,-8.2262,-3.8978,-5.5908,-5.2725,-6.2155,-8.4223,0.403333333,-4.33
200002,30.4639,23.1797,12.7694,14.6239,16.2038,20.3155,12.4663,2.177,3.3446,4.8787,13.9741,4.716,1.737,-1.8154,-2.4341,15.2015,-4.9972,-3.8486,-2.1482,-5.8572,1.1581,-5.6873,-11.7391,-9.5647,-9.2816,0.426666667,2.88
200003,-4.3592,-4.7149,-1.6181,0.001,-0.8728,-7.6639,2.6859,2.0157,1.9419,3.2697,-3.1514,7.1033,8.4673,7.4605,12.5072,7.5941,18.1031,15.9709,15.0246,15.5046,9.1836,11.5155,12.0671,12.1367,21.1592,0.436666667,5.67
200004,-23.1787,-14.209,-8.1754,-7.8322,-8.2346,-12.9278,-6.0378,-2.9387,-1.5121,-1.8684,-6.6185,0.1953,0.2066,5.5005,-0.1752,-6.1027,-1.5826,2.2899,-0.5948,2.4344,-3.5909,-0.9563,4.4589,5.1835,3.4186,0.453333333,-5.94
200005,-13.8935,-9.3641,-5.9755,-4.9543,-6.3464,-9.4483,-4.714,-4.1231,-3.6137,-3.2335,-3.7711,-2.1442,-0.101,0.5354,4.3647,-3.682,2.2041,0.0949,-0.6118,1.152,-0.9047,1.5821,3.8855,2.8144,10.5059,0.476666667,-3.92
200006,14.9774,13.7135,9.8201,7.985,6.8586,10.8314,8.8021,3.2966,2.1829,1.5393,10.9938,1.3666,1.2841,-1.9466,-0.2011,6.4527,0.0047,-3.7478,-4.3403,-5.0984,3.7998,-7.0797,-6.0516,-8.962,-4.5475,0.453333333,5.04
200007,-8.5454,-2.8472,-0.6428,0.9295,0.4608,-7.0411,-1.343,1.6631,0.9788,2.039,-10.4344,-0.4262,3.1469,3.7258,7.4746,-7.5682,-0.9213,3.0477,2.4534,2.4184,-4.1129,1.432,5.8543,7.2965,3.4851,0.46,-2.03
200008,7.1407,6.1348,4.4844,3.7603,4.5608,8.8188,3.8937,4.8953,6.6789,7.2335,9.6236,9.4141,7.3485,6.8573,7.4183,13.5585,7.0012,4.6433,7.5857,5.3698,11.1916,8.0463,11.6039,5.06,7.0421,0.46,7.53
200009,-10.7625,-2.7802,-3.344,-1.22,-2.18,-6.9216,-4.5933,0.0958,-1.1364,-2.4623,-12.3461,-2.9816,0.4999,1.5352,-1.7786,-9.5172,-0.216,-1.9114,1.7689,-2.5631,-4.0094,-0.8218,4.5146,5.557,-0.7117,0.496666667,-4.94
200010,-12.7637,-8.6662,-4.2641,-6.2166,-6.3007,-10.5012,-2.7673,-1.2709,-0.0843,-1.3515,-12.131,-1.1598,-1.1461,-0.7084,4.1166,-6.6988,1.777,1.7387,-1.8211,3.4413,-4.1001,2.4691,1.0408,3.7252,0.7704,0.523333333,-2.2
200011,-24.9427,-14.6028,-9.0751,-6.9618,-7.6304,-21.0014,-8.9668,-3.1948,-4.266,-5.5771,-22.5981,-7.4627,-6.6459,-0.8473,-0.1242,-20.0752,-0.4373,0.0258,1.207,-4.8333,-16.6525,-3.4419,-2.9958,0.9351,-2.9064,0.526666667,-10.21
200012,-15.6156,-9.0654,-3.5817,-2.0765,-2.677,-4.8167,5.4018,10.3475,9.7389,11.5911,-1.4133,13.483,11.7872,13.3769,9.4832,2.744,10.5174,10.9814,12.6049,17.2406,1.0943,8.9578,9.812,9.9231,2.7337,0.523333333,1.69
200101,56.3484,36.2023,26.5583,21.2004,22.6193,37.8678,19.5765,9.9743,9.4234,10.0802,34.8779,7.2333,4.8526,1.4538,9.3335,18.4211,2.5414,2.8215,0.8961,6.1316,11.4478,4.1644,-0.6943,-3.6259,4.8393,0.516666667,3.67
200102,-13.375,-9.7345,-3.7096,-1.2795,-0.7014,-18.0086,-4.8485,-2.9465,-1.5272,1.57,-22.3393,-5.5863,-1.8859,1.7019,0.7001,-18.1279,-2.5961,-0.4712,2.406,-1.7417,-16.6016,-2.0999,1.3691,3.1607,5.1238,0.473333333,-9.67
200103,-14.0678,-5.1601,-3.8877,-1.7548,-3.3183,-11.8388,-4.2884,-2.9656,-1.7564,-1.303,-15.3828,-5.0124,-3.1561,-3.6921,0.0064,-14.592,-3.8215,-3.54,-1.5133,-5.1174,-13.074,-3.0141,-1.0889,-2.3732,-3.6312,0.446666667,-6.84
200104,11.6075,6.2873,4.3298,3.4225,2.4378,10.6842,7.1263,7.2036,3.6529,6.8602,14.1323,9.5598,8.4553,4.9235,5.9859,18.0604,8.6938,6.3726,9.3072,5.916,16.0987,5.905,4.6693,2.1962,7.8451,0.396666667,8.33
200105,11.5029,9.9612,7.4888,9.7522,9.5726,4.1217,5.7814,2.1493,4.7685,5.6024,5.7069,-0.1976,3.4555,2.1257,2.7279,4.1325,3.9344,2.2629,1.148,4.1281,-0.2609,1.9881,5.363,5.2356,5.715,0.376666667,1.04
200106,-1.0215,0.5978,3.063,2.4028,0.9875,2.6608,7.7244,7.2061,6.8739,4.0092,4.4735,0.1899,2.2885,1.0501,1.9142,3.0744,-1.1248,-2.2576,-3.5624,1.8658,-2.3653,-3.5051,-1.1873,-2.3322,-0.149,0.33,-1.66
200107,-7.6121,-6.0657,-3.2907,0.1827,-0.4398,-10.5816,-7.89,-5.9818,-3.3634,-3.6323,-9.4586,-4.477,-3.3544,-0.1758,2.424,-5.2681,-0.8846,1.2365,2.3026,0.1587,-3.1546,-0.7882,-1.9319,-2.7456,-0.9146,0.3,-1.83
200108,-7.7031,-4.0602,-4.3766,-1.6991,-2.0427,-11.1162,-5.3376,-2.199,-1.6751,-0.9752,-7.922,-3.5696,-3.5304,-1.0188,-1.519,-8.1947,-4.0225,-3.2993,-0.7589,-10.2171,-7.1332,-3.9896,-2.5402,-4.8393,-8.5786,0.296666667,-6.15
200109,-16.8141,-15.7534,-11.4316,-8.8903,-11.8367,-19.6608,-16.4821,-12.7199,-14.9343,-17.1824,-17.5163,-14.8751,-13.9611,-13.0731,-18.6993,-17.5902,-13.6003,-10.2682,-13.9691,-19.2176,-13.1074,-11.2437,-8.7965,-8.6758,-10.1558,0.296666667,-8.97
200110,13.9178,9.3056,8.8208,6.0806,5.6663,17.0936,10.6412,6.821,4.6392,4.0204,17.2342,10.2841,8.2106,5.2174,12.195,15.1587,4.357,2.2953,4.2971,1.8328,7.8375,2.5114,-0.5477,0.9632,-6.7745,0.27,2.68
200111,7.1418,8.7358,7.2387,6.0904,6.2498,12.8794,10.7026,7.5615,11.1835,14.0839,13.4966,7.9257,7.6747,10.3266,13.3605,12.5061,10.0272,7.102,11.2556,11.8683,10.6545,8.1297,6.1706,9.8498,11.2427,0.223333333,7.71
200112,11.7667,7.5433,6.6708,5.1319,5.801,9.0129,6.7232,7.1957,7.9519,11.6864,6.0681,6.4961,7.3082,6.3408,6.5726,4.3225,4.4653,6.6351,5.3219,1.4911,1.3969,4.3079,3.6638,0.9652,2.0781,0.18,1.76
200201,-2.306,0.5906,4.5979,5.5119,7.3763,-7.2884,-2.4647,-1.1728,1.0438,1.6027,-5.0519,-2.0722,-1.7643,1.8321,3.2523,-5.0418,-0.6507,1.0335,3.4475,-7.1272,-0.7831,-1.8972,-1.0405,2.423,-6.9386,0.153333333,-1.3
200202,-10.2936,-6.318,-5.0019,-1.745,-2.5812,-11.3216,-6.1986,-1.6183,0.5239,-1.2776,-8.7453,-2.6791,-1.3466,0.0339,2.4938,-5.2141,1.1001,1.3109,-1.6537,-3.2801,-5.6659,0.6064,-0.2334,-1.7141,-8.7047,0.14,-2.16
200203,4.9287,9.9924,7.6082,7.493,8.6677,9.7855,10.2425,8.6011,9.3997,11.4401,9.1642,7.9422,7.2864,8.9366,9.3963,8.0898,8.8069,7.2619,5.1924,9.9689,7.576,7.3027,6.4184,4.9642,7.6163,0.133333333,4.37
200204,-9.0668,-3.6096,1.3108,4.0928,3.8625,-6.3166,-0.2175,2.1831,4.2794,1.9453,-8.2692,-0.1937,-0.9225,0.1219,0.8814,-5.4433,0.08,-1.7674,-2.0884,-5.6141,-6.8251,-3.7414,-1.7958,-1.9713,-17.1568,0.136666667,-5.05
200205,-9.2042,-4.9178,-0.9677,0.7217,1.8898,-9.4013,-6.1607,-4.9071,-4.1363,-7.2389,-7.5226,-4.6771,-5.2719,-3.5268,-4.4066,-5.2297,-0.1404,-0.5629,-1.3636,-1.3886,-1.9812,-1.3728,-1.1141,0.2519,-5.4513,0.14,-1.24
200206,-12.3287,-11.335,-6.4106,-3.1558,-5.173,-10.9337,-8.4761,-2.7698,-2.8175,-5.1414,-9.3613,-7.8653,-7.6486,-5.2612,-6.7764,-12.5345,-8.826,-7.1033,-6.2737,-10.3676,-10.8711,-6.5499,-6.1448,-9.8502,-18.923,0.14,-7.08
200207,-15.6698,-14.6561,-11.9702,-9.1696,-10.2505,-16.3416,-16.4521,-14.2065,-15.4008,-19.0125,-8.5741,-10.2369,-12.0227,-13.8955,-16.1932,-10.7946,-8.7823,-10.4857,-10.8503,-18.6519,-7.2353,-9.9711,-8.411,-11.0619,-11.7147,0.14,-8.03
200208,-0.2785,-0.0043,-0.3698,0.8507,0.03,0.0205,0.4117,-0.618,1.2789,0.1703,0.1448,-0.6982,2.6426,1.7671,5.4993,-0.392,-0.1564,1.7157,0.8478,5.7513,-0.28,0.0875,0.6955,4.2888,7.7134,0.14,0.64
200209,-11.7237,-10.0317,-9.8684,-6.2039,-7.73,-8.9836,-7.7928,-6.4388,-8.7147,-8.1508,-8.4842,-8.4957,-9.8058,-7.0297,-9.5461,-9.2267,-9.7836,-11.902,-11.596,-22.3184,-9.163,-11.3173,-7.9635,-11.4861,-9.4885,0.143333333,-10.21
200210,8.6145,6.5673,5.0328,1.5146,3.3656,10.8589,4.4778,5.6213,1.9015,-1.528,8.6627,4.4287,7.3468,3.5656,-0.3934,8.4119,7.1243,2.1029,4.7069,-0.3098,8.9007,6.0051,2.4769,7.2161,6.0609,0.14,7.98
200211,18.4236,16.4526,17.5643,11.24,11.7376,20.2774,13.1905,10.2435,7.4176,7.3747,10.6924,10.5812,7.516,8.1236,11.7859,11.7355,9.3581,12.7923,10.1782,17.8897,6.4412,6.603,5.7435,9.1451,2.1843,0.133333333,6.08
200212,-10.7224,-6.6311,-6.1963,-2.4229,-3.0297,-9.4085,-7.2495,-4.2695,-2.7508,-3.651,-7.1311,-5.0832,-3.1704,-3.5175,-6.3006,-7.1908,-5.4356,-2.6846,-4.2483,-3.9348,-5.4953,-5.2461,-2.8022,-2.3048,-1.0406,0.123333333,-5.65
200301,2.7472,2.1894,0.285,0.059,2.9853,-4.5286,-3.6416,-2.4683,-2.4224,-4.2915,-2.0414,-3.3772,-3.8644,-4.3782,-3.8938,-1.2971,-4.0187,0.2062,-3.4211,-5.4135,-1.8298,-2.9995,-1.6008,-2.9123,-1.9121,0.11,-2.47
200302,-5.2819,-2.5882,-2.1407,-1.6574,-1.4666,-3.1379,-2.8577,-1.9282,-3.0709,-6.4756,-4.4281,-1.5704,-3.1978,-4.2006,-3.801,-3.2077,-1.3724,-2.2258,-1.5953,-7.769,-0.7567,-2.5599,-2.2633,-4.0287,-6.2482,0.1,-1.79
200303,2.1894,1.186,-0.4839,2.001,0.4322,4.0641,0.3291,0.9043,1.5959,-0.973,3.1067,0.4548,-0.5341,0.292,-0.0464,1.1983,0.3199,1.4106,1.1244,-3.6798,1.4091,0.3077,1.4067,1.5097,-3.4551,0.096666667,1.19
200304,14.0367,11.5474,9.7548,7.7096,8.5289,11.7193,11.1347,10.041,10.6001,10.9207,9.7283,9.4254,10.7107,14.0932,11.5184,10.6644,9.3369,11.2804,9.7531,17.977,7.89,9.4579,6.4707,8.2978,8.7801,0.096666667,8.32
200305,26.3254,17.3499,17.2059,12.0559,13.3433,14.4274,13.3531,11.3783,10.5317,12.4347,9.6905,10.1231,10.0308,10.6034,10.0863,11.4252,11.2885,9.4891,9.3905,9.4742,7.8217,8.2418,8.668,8.4671,7.4661,0.096666667,6.14
200306,10.5316,4.9269,6.6375,5.277,7.1605,2.7644,0.3288,2.0911,2.5589,5.0915,3.4263,2.2236,0.3282,1.1629,3.498,1.5723,0.4104,0.275,-1.5541,9.4876,0.3452,0.6088,1.777,-0.5485,2.2209,0.096666667,1.52
200307,8.9606,8.9805,8.5674,8.542,9.1612,7.8017,6.0583,6.6259,6.7125,8.3091,7.7675,5.0787,2.1329,4.1479,2.5123,4.0667,4.2651,2.7199,6.1972,1.9695,1.9928,3.4124,1.0699,-1.3119,4.7366,0.086666667,2.42
200308,4.3791,5.4394,4.5373,3.9398,7.1931,3.9454,3.0577,5.038,5.0676,6.0545,4.2402,4.0752,4.5251,8.1294,7.8598,5.3973,3.7906,3.9751,4.8622,8.857,3.8904,3.2375,2.5628,2.1585,2.9217,0.08,2.41
200309,7.3208,1.3858,1.9798,3.7308,7.4171,-2.4367,-1.8237,-1.7747,-3.8324,-1.0981,-2.2451,-2.9193,-1.7647,-0.9046,-0.3427,-1.5574,-2.2075,-0.5316,-0.6105,0.0421,-2.1635,-1.9226,-0.782,-0.3606,-1.9812,0.073333333,-1.16
200310,5.9028,8.1774,7.1446,9.0217,11.2527,9.4037,7.395,7.1218,10.4084,10.5439,9.0954,6.3954,6.5345,9.5093,11.3682,7.7715,8.6712,7.4474,9.5309,8.4472,6.128,8.136,6.1763,6.8053,5.743,0.073333333,6.15
200311,2.1301,3.211,4.4352,4.3752,5.9707,2.9099,3.5594,2.8339,3.9143,3.582,3.7821,3.0537,2.2785,4.597,2.7292,1.4868,3.1929,3.2622,3.7321,4.0143,2.2638,1.4716,1.8952,0.1292,4.5245,0.073333333,1.42
200312,2.0451,2.8041,3.0496,2.5496,6.1245,2.5517,2.8669,2.6695,2.7803,4.768,-0.0951,3.0566,4.4276,1.9898,8.8142,0.8425,3.6961,3.2067,5.1975,2.4857,3.7214,4.1805,5.3543,6.2373,5.0684,0.073333333,4.37
200401,10.6314,8.0196,6.7369,7.2786,11.0278,3.3435,3.4407,3.7838,4.2191,7.5472,2.8921,2.3837,1.6401,3.6693,6.4148,1.8389,1.4077,4.3862,3.0944,5.6657,1.235,0.779,2.7051,2.3678,4.7635,0.073333333,2.22
200402,-0.1102,0.2031,0.6358,2.1314,0.5767,0.8565,1.876,0.9849,0.0252,0.4662,-0.0892,2.7932,3.3739,2.5838,0.2146,2.8434,2.3506,2.6968,2.7941,0.4012,2.1892,1.9516,1.6472,2.8497,4.3425,0.07,1.46
200403,-1.7414,0.396,-0.2711,0.4444,1.1851,1.6253,1.6219,-0.8059,1.6138,2.3496,1.1444,1.2702,0.2356,0.7143,0.6465,0.3721,-0.6598,1.0534,-1.6956,-1.6414,-1.1025,-0.7987,-1.5904,0.1787,-0.2597,0.073333333,-1.23
200404,-3.5128,-4.4862,-2.0402,-3.2328,-2.6494,-3.8097,-4.1445,-2.0392,-4.3754,-7.6686,-1.978,-2.4947,-2.8177,-4.3473,-5.7341,-2.2568,-3.9928,-3.218,-2.1994,-5.0566,0.4218,-2.7269,-3.5953,-1.5245,-2.5958,0.076666667,-1.75
200405,-3.3973,-0.926,-0.4862,-0.416,-0.3545,1.1695,1.0658,0.9851,1.0641,2.6526,1.1414,2.4951,2.123,1.3349,1.0428,1.4378,2.0399,2.1828,1.0687,4.0922,1.5913,2.4119,1.3409,1.2562,1.2792,0.076666667,1.23
200406,-0.2451,3.0087,2.6232,2.0105,2.4797,3.6114,5.1522,5.4604,5.232,7.6995,2.6727,4.4652,1.9191,2.5345,4.1853,0.9831,2.732,2.1156,2.8764,4.4261,1.4753,2.5246,1.5192,3.7218,3.0791,0.073333333,1.94
200407,-12.272,-6.9436,-5.6605,-4.6012,-3.6732,-9.0404,-7.8312,-6.0565,-4.7151,-3.9086,-8.731,-6.0071,-3.5411,-2.5378,-4.8475,-6.1997,-5.2628,-4.245,-6.1554,-2.3399,-5.895,-2.9465,-0.8147,-2.5873,-1.3975,0.08,-3.96
200408,-2.5432,-1.6383,-0.7933,-0.6917,-2.0371,-4.729,-1.1809,0.58,0.214,0.6165,-2.4094,-1.8654,0.8512,0.228,-1.404,-1.7391,-1.1224,0.5611,-0.0024,0.0487,-0.9578,0.7293,1.6989,0.8429,0.7745,0.096666667,0.19
200409,4.4219,3.1876,5.7667,3.9121,3.076,8.5245,5.3949,5.3722,4.4308,3.8897,4.4935,4.7369,3.7569,3.4276,2.1731,2.7929,3.1375,4.4454,3.1341,3.6292,2.7922,3.1862,2.6243,2.4339,4.5225,0.106666667,1.71
200410,1.5289,2.6937,2.8051,1.7346,0.8217,3.5749,3.5301,1.7366,0.1192,3.4528,2.2597,4.6755,1.5914,0.7526,1.2117,4.4335,2.6622,1.6288,1.6782,-0.1328,1.9914,2.0326,3.6836,1.1187,1.9097,0.11,1.54
200411,10.9403,10.1626,7.9031,7.3181,10.5372,8.0255,9.6445,9.232,10.0026,11.1832,6.7254,7.3355,7.7068,7.3592,10.5181,5.3425,7.3728,7.4876,7.7704,8.6623,3.6633,5.3689,5.7789,6.0464,7.0928,0.123333333,4.69
