,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM,RF3,Mkt
196307,0.846,0.2361,0.5563,0.1097,-1.3212,-1.8721,0.2945,-0.8445,-1.897,-1.1889,-1.8443,-1.8302,-0.8524,-2.1542,-1.7984,-0.926,-1.6323,-2.0716,-1.6657,-1.8567,0.1401,0.4524,1.2557,-0.429,-1.1026,0.27,-0.12
196308,3.7993,2.1473,1.3214,2.3701,4.6745,5.3983,4.6462,4.3639,4.3337,8.2329,5.3591,4.918,5.3464,4.9512,5.1541,5.5868,4.8078,6.1241,7.5619,5.3469,5.771,4.223,4.7487,8.1419,6.3824,0.26,5.32
196309,-2.6961,0.2554,-1.0869,-1.5812,-0.3581,-3.9164,-1.5713,-0.6417,-1.1263,-2.9149,-4.6481,-1.3359,-0.4084,-0.4074,-1.8203,-2.6679,-1.9515,-2.005,-3.5823,-1.9943,-1.3721,-0.772,-0.9852,-0.1905,-3.4963,0.263333333,-1.3
196310,1.3607,-0.6273,1.2443,0.1,2.3724,1.1882,4.3011,2.3438,2.2628,3.9335,2.2585,0.6981,2.7287,2.0662,1.068,-0.2469,0.9288,2.3007,5.3382,0.6113,5.3261,1.7383,-0.2829,2.415,0.4857,0.27,2.82
196311,-3.1097,-4.3151,-1.5969,-1.0548,-1.0454,-4.1822,-1.7644,-0.7064,-0.0861,-0.1132,-2.9213,-1.6995,-0.894,-0.8042,-1.2116,-0.9078,-0.8552,-0.5062,1.1451,3.5388,-1.2561,0.9849,-1.5542,-2.1322,1.3455,0.276666667,-0.58
196312,-2.9433,-0.5491,-0.9018,-1.6367,-1.052,-0.6814,-0.9143,1.1527,0.9734,0.1212,0.6031,1.2495,1.3339,1.6512,0.4665,-0.1672,1.2662,1.629,3.1393,6.1498,2.6237,2.2981,2.2921,2.5149,2.1308,0.283333333,2.12
196401,3.951,3.1664,4.1068,4.1398,4.9545,-1.8043,-0.6418,3.6688,1.4916,4.2346,0.5049,0.6017,2.4719,3.9748,3.2152,-0.4312,1.8396,1.1379,3.6204,3.3373,3.0934,3.1881,1.7441,2.0144,1.6235,0.286666667,2.54
196402,3.1443,2.6589,2.2555,0.2821,4.5557,1.616,1.7313,2.5109,2.0108,6.1003,0.3066,2.4228,1.8142,3.6841,4.0122,2.6139,1.3568,3.1263,7.4544,4.6097,1.8224,0.5124,1.0418,3.983,3.751,0.283333333,1.8
196403,0.6318,1.1063,2.3753,3.5429,2.6887,2.322,3.244,3.472,5.6933,6.1528,-0.6283,2.5962,4.5313,5.5796,6.7543,1.7778,2.7423,5.4181,6.9476,0.7218,1.1585,0.7364,3.6898,3.8351,0.1494,0.29,1.72
196404,-1.7041,2.5755,-0.4091,-0.878,-0.9517,-0.7625,-4.0694,0.6079,-1.4876,-0.6557,-2.0105,-1.1358,0.1901,-0.6722,-1.0221,-2.7245,0.8434,1.4542,-2.0612,-2.2799,0.2273,1.4744,0.8217,-0.9047,2.4177,0.286666667,0.39
196405,-1.4021,-1.1706,0.4715,0.3367,1.5856,3.1248,0.3595,2.9579,1.8238,3.7386,-0.4885,1.506,-0.3773,2.1683,2.4988,1.2017,2.3584,1.3609,2.6065,4.101,2.0659,0.3111,1.2718,4.2802,3.3864,0.286666667,1.68
196406,1.922,0.6309,1.2774,0.7808,1.0969,0.8807,1.6791,1.5988,1.1471,2.2101,0.8569,2.5135,2.2126,2.3221,1.2404,1.0869,1.3307,1.1261,2.8764,3.1078,0.9729,2.8991,0.2828,1.3636,2.4156,0.283333333,1.57
196407,0.8464,3.883,3.2699,2.6285,4.732,1.0572,1.7093,4.1872,3.1051,2.4523,2.8108,2.618,3.0269,3.2799,1.2401,1.1496,3.3974,1.5688,1.7746,3.1177,2.5786,0.6863,3.9497,1.9029,0.8222,0.286666667,2.04
196408,1.2711,-1.907,-1.7871,-0.896,-0.5021,-1.7902,-2.3474,-1.2164,0.3228,-1.8547,-2.7834,-0.7085,0.567,-0.1977,-2.0228,-1.0162,0.1881,1.0186,-0.0191,-0.2374,-1.2839,-1.5433,-0.0707,-1.0389,-2.7371,0.293333333,-1.16
196409,4.6885,4.0315,5.912,2.7272,4.0094,3.5364,2.3556,2.4966,1.9974,4.747,1.7612,2.1592,3.2296,3.2253,3.7708,3.0483,3.3454,4.2984,4.849,4.7579,3.1074,1.1841,4.439,4.4254,6.9184,0.286666667,2.97
196410,1.7043,0.374,2.6409,2.2325,3.3382,-1.4831,1.8133,2.1445,1.3112,1.3596,3.2059,3.395,1.7484,1.3673,2.7154,1.148,1.2132,1.2688,3.1881,3.4816,0.3282,1.0377,0.3508,0.4145,3.6739,0.283333333,0.88
196411,-0.1603,-0.4088,0.7174,0.7246,0.5411,-0.699,-0.021,-0.1063,-0.5965,-1.7584,1.6113,0.6978,-0.0197,0.4266,0.164,0.7463,1.5067,-0.6105,-0.8331,-4.0612,1.0411,-0.2787,1.4876,-1.2429,-4.8657,0.286666667,0.29
196412,-1.5129,-1.3967,-2.2882,-2.5918,-1.8629,1.4318,-0.0855,0.8955,-2.2114,-0.9481,0.115,0.8008,-0.3939,-1.8123,-0.9072,0.8927,0.0535,-1.6199,-0.9551,-1.4361,0.8314,1.3187,-0.9272,-1.2009,-1.2581,0.296666667,0.34
196501,8.5641,5.8323,6.0736,7.245,8.7737,7.648,6.0748,5.5237,5.9866,6.1843,5.2046,6.2069,5.1145,6.0584,6.966,6.6636,4.1326,5.2312,5.1165,7.4877,4.7004,1.2592,3.1004,3.622,3.5078,0.293333333,3.82
196502,1.5794,1.0678,2.4398,3.0096,3.7662,3.4382,4.0329,3.6865,3.4893,3.5852,3.8964,4.7581,4.7885,2.894,3.4394,1.4307,3.5059,3.9892,3.1987,1.7863,0.1837,-0.1804,0.0796,-0.4272,-1.0988,0.296666667,0.74
196503,1.4044,2.717,1.2539,2.489,3.2037,2.0241,-1.4885,1.0198,1.3014,0.5858,-0.29,-0.1145,-0.2978,1.4463,0.6379,-0.5948,-0.3546,-0.4817,0.4395,2.0934,-1.324,-1.6618,-1.6367,-0.6142,0.2936,0.313333333,-0.98
196504,3.3757,4.8607,5.1667,4.0676,4.6019,0.0003,4.4483,4.6594,4.7033,5.142,2.8021,2.9261,4.3179,3.5262,6.7989,2.686,2.9329,4.6715,4.3912,2.6447,4.5878,1.871,2.1106,2.1037,4.333,0.323333333,3.42
196505,-0.597,-2.3215,-1.5495,-0.4232,-1.2693,1.2679,-1.3787,-0.7918,-0.3296,-2.1589,-0.4077,0.6734,-1.482,-0.8103,-0.58,-1.0995,-0.0272,-0.9491,-0.3614,-3.3105,-0.7212,0.926,-0.2344,-0.5163,-3.5541,0.326666667,-0.46
196506,-12.4001,-10.7627,-9.5287,-8.0205,-9.5674,-10.3844,-8.377,-9.0406,-8.3303,-8.2892,-6.9572,-9.3064,-8.4419,-8.7327,-8.3849,-6.4597,-6.9212,-8.1461,-8.6617,-8.9668,-4.4323,-3.5776,-4.9769,-3.633,-5.4288,0.323333333,-5.16
196507,2.4449,3.744,3.1965,2.29,4.3431,3.7099,1.3543,2.6943,3.7322,4.29,1.3893,4.5165,2.5087,4.4863,4.6479,2.7915,3.0374,4.1814,2.6084,5.7876,1.5245,-0.0437,1.8876,3.8748,5.0599,0.323333333,1.74
196508,2.9082,5.4235,5.3782,3.8041,3.9318,7.3129,3.9586,4.8211,4.4534,4.0995,8.1482,5.0451,7.6512,3.648,5.9122,4.3198,3.9297,5.3362,3.0966,4.341,3.2621,1.3557,3.4901,1.1232,2.3953,0.33,3.06
196509,3.08,6.1833,1.6221,3.9392,3.1465,5.3879,3.7244,2.8494,4.8743,2.9238,2.5589,4.2967,2.4364,5.1464,4.6487,3.9576,3.5697,1.2301,2.8838,3.8306,3.9272,2.3223,2.476,3.5201,3.2515,0.316666667,3.17
196510,5.9712,8.6497,6.7262,5.6348,9.055,4.5444,6.1471,4.0628,5.3932,5.3798,4.5113,4.8264,5.6789,5.6715,5.1048,3.954,3.3833,2.9277,4.3201,7.8738,3.1384,0.2669,3.0514,4.4222,5.4816,0.316666667,2.91
196511,3.5853,6.283,3.0375,8.0918,6.6297,1.4377,5.5811,4.2178,5.4318,4.048,3.5356,3.3836,5.2857,3.0041,2.6488,3.5491,2.7129,3.3691,1.0175,6.0764,-0.3037,-1.8517,1.255,-1.2821,-2.275,0.323333333,0.32
196512,6.4061,7.227,2.6642,3.8728,4.9632,3.6686,5.0612,4.3635,2.3878,7.3704,2.7818,1.328,4.0189,1.4597,5.6335,1.2603,1.2824,1.6231,4.4498,4.7832,1.0103,-0.2053,1.2605,2.7992,2.9558,0.33,1.34
196601,5.8757,6.0759,8.4544,9.5804,9.2611,4.8531,5.5152,5.1528,5.3198,6.4047,4.1093,2.8438,2.9188,4.6953,6.0148,0.8576,1.8525,4.9538,4.1784,5.7043,-0.3719,-0.6373,1.7297,3.0563,3.4997,0.353333333,1.1
196602,6.4919,6.1635,1.8684,4.6412,6.1313,4.8901,5.386,1.9467,-0.2085,3.5297,-0.1237,1.8587,4.3132,2.4189,2.9023,2.3019,-1.5047,0.6434,0.6859,3.5463,-1.3268,-2.2691,-1.6922,-1.9663,-2.0557,0.353333333,-0.86
196603,0.4302,-0.8483,-1.6982,-0.8356,-1.1006,0.1883,-1.7233,-2.1255,-3.6285,-1.557,-1.7207,-4.7081,-2.3592,-3.3406,-3.7122,0.0259,-1.449,-3.2976,-2.5448,-4.2177,-1.474,-3.4162,-1.0924,-2.1509,-4.5021,0.37,-2.13
196604,10.5139,4.6841,5.787,6.9314,3.8781,2.7326,5.1946,3.7296,7.7015,8.7953,3.8115,4.0488,3.127,4.4871,2.4018,4.1176,2.4565,3.4612,4.7745,0.3389,2.1117,1.8738,1.2218,2.4061,1.9991,0.356666667,2.48
196605,-12.3013,-13.0581,-10.8653,-10.7611,-11.7866,-9.7592,-10.0972,-8.8906,-10.0317,-9.1777,-6.2935,-7.0317,-7.6381,-10.5787,-9.4822,-5.2397,-5.0585,-6.7096,-8.7769,-10.7558,-4.1889,-3.8667,-4.7328,-5.5063,-5.4507,0.376666667,-5.25
196606,-0.6824,-0.515,1.285,1.5448,0.3766,1.3324,0.4358,0.2987,-0.6477,0.2485,0.3944,-0.5198,2.6905,-0.4604,-0.683,-0.7977,-0.5719,0.0017,3.5537,-0.0842,-1.9986,-1.4809,-0.689,0.8559,-0.6948,0.376666667,-1.06
196607,-1.9971,-1.9724,-2.3778,0.0135,-1.0599,-3.5132,-1.7425,-0.7374,-1.7067,-1.6869,-1.0345,-1.8473,-0.8159,-0.9445,-1.4238,-0.9241,-1.3688,-1.9837,-2.6261,-2.3773,-1.6864,-1.4936,-0.6138,0.9135,-1.326,0.38,-1.28
196608,-11.9845,-10.5187,-9.9631,-11.0473,-10.4161,-13.2078,-10.4832,-9.4448,-9.6386,-10.9118,-10.6818,-8.7242,-8.0389,-9.9216,-8.6292,-9.2841,-7.6617,-7.8842,-6.9198,-9.4044,-7.1873,-8.7472,-5.7046,-6.1912,-7.9624,0.38,-7.5
196609,-1.8811,-2.0044,-1.8161,-1.9233,-1.2181,-2.024,1.0215,-1.9859,-1.9821,-2.0855,-2.1949,-4.5991,0.2535,-0.3248,-1.2755,-0.9578,0.1546,-1.1867,-3.1987,-0.3762,-1.3094,1.0071,0.4795,0.2753,-1.6179,0.386666667,-0.66
196610,-7.9155,-4.8704,-4.4987,-1.1373,-1.416,-5.6411,-0.7062,-0.601,0.2019,-0.21,-1.8702,1.6298,3.3575,4.6993,1.6575,0.2537,4.953,3.7619,3.9359,1.9296,2.9392,5.625,9.2021,6.2743,6.5077,0.42,4.31
196611,8.4357,3.6431,4.7042,2.4402,3.589,7.7597,3.0753,7.2102,1.956,2.6885,9.3354,6.781,0.9438,4.6548,0.637,8.4498,1.2966,1.5473,1.9428,0.7892,3.6719,1.9047,-2.5331,-1.4293,-1.0731,0.416666667,1.8
196612,4.0999,2.7453,2.5021,0.8137,0.2328,4.7503,3.4576,1.4162,1.9296,0.6964,3.1883,3.3635,0.7883,3.0628,-0.4132,3.1339,2.3162,1.4996,3.6584,1.953,-0.871,0.0758,1.4591,-0.1425,-0.1227,0.416666667,0.53
196701,20.4166,20.3173,19.5247,20.6142,17.4187,16.9665,16.444,17.1049,17.7387,20.4686,16.9832,14.2024,12.3221,13.4201,14.3448,9.956,6.68,10.6747,10.9902,13.5276,7.7322,7.0965,4.8745,7.8591,13.7899,0.41,8.58
196702,7.4834,5.1925,5.2832,4.4799,5.9275,3.2454,2.8425,0.8725,3.5848,1.6492,1.9406,1.9557,1.8345,0.7501,0.887,2.946,-0.4038,-0.1793,1.1136,0.2107,2.3014,0.667,-0.7874,-0.8658,-1.33,0.396666667,1.14
196703,7.1966,6.1294,4.9988,7.51,5.2425,6.8662,6.1629,7.2297,6.5163,6.2631,5.6319,5.5619,4.4948,8.0219,4.075,5.6888,4.2717,5.9983,4.4582,5.977,4.2598,3.0891,3.1531,4.6729,5.3175,0.393333333,4.38
196704,6.9206,4.0937,3.4974,4.0327,3.5775,3.2009,4.0422,5.3175,3.7,3.3418,5.5552,4.5182,3.2748,5.5579,2.8081,6.601,2.9818,3.9727,3.3354,2.8157,6.8866,2.8402,0.1138,3.5468,1.7638,0.356666667,4.21
196705,0.3565,0.533,-0.8453,-0.9907,-0.6344,-1.2816,0.6486,0.0228,-2.3563,-3.57,-3.0619,-1.6246,-1.752,0.0305,-1.9758,-2.35,-0.545,-2.206,-1.3151,-0.6484,-5.6526,-4.2053,-4.0482,-3.703,-3.6596,0.346666667,-4
196706,15.788,9.3846,12.5508,12.1768,10.1779,10.2446,6.8181,6.8827,9.4914,5.9872,5.3568,8.26,3.9079,5.067,3.4548,3.116,2.3217,3.786,6.7795,6.1274,1.4221,0.3958,1.6194,2.8988,3.0943,0.306666667,2.68
196707,9.3213,9.6497,10.0437,7.6255,11.8277,6.1726,6.6112,9.3847,9.4111,8.4125,5.3805,4.9914,5.8998,7.2319,11.5789,4.791,4.6581,5.0812,7.2256,9.0224,4.4462,5.6367,2.1142,5.8685,6.4583,0.303333333,4.89
196708,-0.7086,0.5643,0.4005,0.1612,2.0907,-1.183,-1.4183,0.6346,0.5057,1.106,-3.0349,0.7716,1.3193,1.2959,-0.2848,-0.9087,-0.97,-0.6906,1.1208,3.797,-0.5742,-1.0246,-1.5269,0.4557,1.338,0.296666667,-0.58
196709,11.7646,10.2082,8.2414,7.6413,4.8732,5.1037,6.1175,7.1483,5.5241,3.1091,5.661,1.7213,2.8866,4.6168,2.5388,3.7335,1.5415,2.2649,3.6498,0.4076,3.8,3.1463,3.2577,1.6223,0.2472,0.313333333,3.43
196710,1.8018,-4.1665,-1.6472,-1.4905,-2.6636,-0.7706,-2.35,0.8625,-3.061,-5.0654,-3.5044,-1.0823,-3.6131,-3.0467,-2.4311,-4.4791,-5.4962,-5.2467,-2.6744,-5.2857,-0.2537,-4.0214,-2.6988,-6.1454,-6.5113,0.34,-2.7
196711,-1.0996,3.8612,-1.2548,-1.3378,-1.1192,1.0889,0.6125,2.9155,-0.0186,0.1165,2.6918,0.8272,0.7324,-0.3624,-0.7424,3.4448,0.3703,-0.1674,-0.0031,-0.6812,1.32,0.2806,0.1767,-0.5451,0.0559,0.356666667,0.73
196712,13.1287,10.4477,8.5964,9.5442,10.1156,12.4045,6.4006,9.0703,7.3106,9.125,7.7035,5.6646,5.4538,5.1231,7.4425,1.3426,2.7476,4.6684,4.6825,3.709,1.9513,3.0452,2.2363,5.5944,2.7927,0.36,3.38
196801,3.1407,2.3206,3.2516,3.3436,5.9703,-4.5761,-1.9196,-0.4451,1.1395,2.6246,-6.8746,-0.703,-0.7495,-0.6193,2.7128,-7.9332,0.1611,-2.8567,0.1027,-0.425,-6.2775,-5.8491,0.5939,-2.2794,-3.855,0.363333333,-3.66
196802,-10.1,-7.1171,-5.3246,-6.9681,-5.6171,-6.9186,-6.3106,-8.8008,-3.5935,-5.6686,-6.9043,-3.9291,-2.9957,-2.3938,-4.5834,-5.4143,-3.4605,-2.7903,-5.2426,-3.8256,-3.0151,-2.2141,-2.0767,-3.2545,-1.8996,0.373333333,-3.36
196803,-1.5197,0.0232,-0.3408,-2.0353,-0.0808,-0.386,-1.9529,-0.0514,-1.2807,-0.6398,1.9985,-0.4008,-2.4207,0.8087,-0.2267,0.4924,-0.1914,-1.2109,0.2816,-0.2883,3.0891,-1.3752,-0.3272,-1.7868,2.0264,0.39,0.58
196804,21.5666,17.4982,16.2498,16.4295,15.7733,18.9887,12.9114,17.9531,11.9895,12.7965,16.1637,12.1024,8.3798,10.2172,18.0481,12.6664,7.3196,8.309,13.0055,11.6528,10.7421,7.3968,3.3058,9.4085,10.5079,0.4,9.48
196805,10.7482,12.4771,10.6645,12.0171,11.7637,11.9163,7.9911,8.4496,7.3113,7.2448,8.7985,4.7084,4.8387,5.0905,6.9574,4.5846,4.6463,3.0181,2.7047,6.1608,2.2627,1.2638,-0.8041,-0.9839,4.6471,0.42,2.73
196806,-1.084,0.1315,1.6821,1.7411,0.1484,-1.1427,1.8703,-1.5643,1.7963,0.2819,-2.0214,3.3803,3.4887,1.6929,1.4674,-0.0312,4.0097,3.9297,2.7757,-2.1339,-0.0783,0.6179,4.1751,3.1761,-1.5962,0.436666667,1.12
196807,-4.8989,-4.5797,-3.7324,-1.5152,0.8688,-8.8661,-3.9716,-2.2381,-0.0429,-0.2864,-5.7496,-3.8787,-3.5752,-0.9185,-0.1877,-5.5251,-3.6825,-4.1357,-1.3642,-2.2117,-5.2814,-0.9731,2.2888,0.928,1.1425,0.453333333,-2.24
196808,4.5358,5.7899,4.8567,4.0979,4.7684,1.5708,3.3793,3.8146,1.2756,7.0846,3.1169,3.3219,2.7778,2.5291,4.959,1.6918,1.2835,1.9543,2.1697,3.0816,1.103,0.6809,1.7895,1.6543,2.8958,0.443333333,1.76
196809,7.1571,8.4775,6.9346,5.9413,6.2607,7.0893,6.1265,7.1712,6.181,6.2715,7.1396,6.7986,3.3927,6.0255,6.3787,6.9308,6.0995,4.7209,6.7984,5.9042,2.0355,5.2998,2.315,4.2542,8.3027,0.443333333,4.46
196810,-2.0509,-0.0284,1.4029,0.6471,1.6519,-0.3053,0.775,1.8289,2.3727,0.948,-0.0979,2.5536,3.1274,2.5558,0.8152,-0.1166,0.5221,2.4105,0.7953,2.6068,-1.7441,2.1418,1.8832,3.7535,1.1467,0.43,0.86
196811,6.7527,7.7,6.4961,6.5934,6.9625,10.0842,9.0626,8.3338,8.9307,5.8823,8.4636,7.1643,7.9646,9.7545,7.7339,6.9554,7.7781,7.3314,7.2179,8.3577,6.2652,3.0015,5.7139,4.537,3.8015,0.43,5.85
196812,4.0713,2.3431,0.6897,-0.2465,0.5304,-0.1048,0.5679,-1.4457,-3.0443,-3.5367,-2.6565,-4.0087,-1.3347,0.2336,-2.8746,-4.0227,-4.3659,-4.2761,-1.4502,-0.641,-5.3369,-4.4008,-3.157,-3.461,-3.0284,0.43,-3.51
196901,-0.5288,-2.1183,-1.9265,-1.3137,-1.3131,-2.6921,-0.9995,-1.5233,1.2578,0.6382,-3.3241,-1.1184,-0.5219,-1.1641,-1.2081,-2.1842,0.1465,0.0071,-0.2821,1.2718,-2.1518,-0.4327,0.8018,-0.3636,1.6207,0.46,-0.72
196902,-12.3778,-10.726,-9.0526,-8.6709,-8.7759,-11.0517,-8.1595,-4.9194,-7.1111,-7.4439,-9.1695,-8.4117,-6.076,-7.0594,-5.7926,-8.1691,-7.4832,-4.9699,-7.2058,-8.7325,-3.3489,-3.1052,-5.0873,-4.6013,-6.2234,0.473333333,-5.38
196903,3.1292,2.4655,3.5593,4.1551,2.3585,4.2281,1.6875,2.1416,0.3812,5.4086,2.1036,2.6358,0.8656,2.5524,2.7419,4.647,-2.0836,2.4841,1.6877,3.5591,4.221,2.8972,3.7085,1.9452,4.9125,0.483333333,3.1
196904,1.0512,-0.4918,0.9962,2.4926,0.0236,1.5504,1.1246,1.0608,-0.5481,4.6764,2.4349,0.1242,0.325,2.0859,0.4834,2.8737,2.3272,0.4506,-0.5986,1.7164,3.7241,1.1637,0.8682,3.0219,0.8245,0.483333333,1.99
196905,1.0264,0.8101,1.0107,0.7894,0.4709,-1.9559,-1.6136,-0.9643,0.0683,0.4892,0.1268,0.2177,1.3272,1.4863,-1.8921,-0.1717,-0.7197,1.2997,1.1946,-2.4691,-0.4876,0.5525,0.9661,1.4482,0.6341,0.49,0.38
196906,-14.6433,-12.9202,-13.4579,-12.5925,-12.2861,-12.1776,-11.0698,-9.1469,-10.0546,-10.9428,-10.4639,-9.4864,-11.1956,-9.8437,-9.0532,-7.0806,-8.8078,-7.2027,-8.5142,-8.4162,-1.5913,-6.822,-7.4524,-6.6619,-8.4542,0.506666667,-6.67
196907,-13.0112,-11.4923,-10.9494,-10.3476,-7.9059,-10.7577,-10.0067,-8.4613,-6.5446,-8.3724,-10.1667,-10.2235,-6.3682,-6.0668,-7.759,-6.6259,-8.1243,-7.0042,-5.593,-8.0218,-4.0686,-5.9718,-6.3733,-8.1581,-5.6221,0.506666667,-6.47
196908,5.1291,4.8422,5.046,3.212,2.7246,7.15,6.8276,4.1137,3.2749,2.6711,9.7387,8.6584,6.9894,2.5204,5.7506,9.9212,5.4307,4.5749,3.4633,2.8016,7.0342,4.7007,3.8089,4.4301,1.9329,0.513333333,5.18
196909,-2.9798,-5.0279,-5.0658,-2.2643,-3.4794,1.6381,-1.0377,-1.821,-0.8409,-1.4154,0.308,0.0786,-1.6725,-2.1209,-3.5914,0.5861,-1.4474,-2.3818,-3.2435,-3.4427,-0.4799,-2.2752,-2.4328,-5.6853,-4.5823,0.55,-2.36
196910,14.1186,12.4213,9.2518,7.9577,6.3916,11.2421,8.5797,6.6762,6.1162,6.9707,8.7864,6.934,7.2505,8.7271,7.0079,8.9522,7.2761,8.2929,6.2379,5.3617,5.9601,5.1747,4.5128,2.2019,3.7667,0.573333333,5.66
196911,-8.4435,-7.2131,-6.2001,-5.9873,-7.3597,-3.4938,-5.5421,-3.3531,-5.2777,-5.3212,-4.6659,-4.589,-6.5034,-3.6143,-5.6919,-2.1263,-3.8649,-3.2492,-5.2749,-5.9771,-1.4025,-3.697,-3.7597,-4.5154,-1.9489,0.58,-3.27
196912,-8.2171,-7.39,-5.9485,-8.272,-8.5302,-4.1432,-6.2187,-7.2926,-6.0291,-6.0323,-2.9038,-1.7471,-4.2232,-4.6484,-5.0575,0.4296,-4.2853,-1.915,-1.9081,-4.0928,0.977,-1.4689,-1.4903,-1.805,-5.2323,0.586666667,-1.99
197001,-4.7848,-3.4122,-3.8976,-2.4807,0.1067,-6.9194,-6.9281,-1.7945,-3.8827,-1.7957,-9.699,-6.1508,-7.881,-3.952,-3.5088,-7.9422,-11.387,-7.713,-6.1442,-5.8915,-8.4892,-6.8116,-8.2065,-9.6678,-4.2748,0.586666667,-7.5
197002,2.2377,3.431,4.1602,3.119,4.1837,2.7196,2.5239,2.4885,8.433,7.0575,3.8189,2.202,5.7334,5.5239,7.5044,4.2972,4.892,6.4879,8.9545,6.9221,3.5393,5.1141,9.0932,6.8986,8.1662,0.62,5.75
197003,-6.519,-5.2447,-2.5889,0.3368,-1.3183,-5.875,-2.2697,-0.1566,-0.1572,0.6892,-3.8995,-0.5679,-1.2098,1.5576,1.1189,-4.1747,0.177,1.5355,0.6978,2.2327,-2.4577,-0.1725,2.8517,0.6363,1.6308,0.596666667,-0.49
197004,-24.1377,-18.8457,-15.1103,-12.8566,-11.9526,-22.1697,-17.0233,-14.7365,-11.0724,-11.1614,-20.2977,-14.2844,-13.3038,-8.9397,-10.9012,-15.7085,-14.916,-9.7354,-9.7936,-9.362,-10.5209,-8.2743,-8.9741,-6.991,-7.9814,0.563333333,-10.5
197005,-10.2007,-10.1552,-9.1963,-8.0972,-10.4477,-13.0001,-8.2296,-11.2348,-8.1805,-8.16,-11.0971,-10.8065,-12.8587,-6.6485,-7.7774,-11.005,-9.6814,-7.7058,-7.1513,-8.272,-8.0959,-6.0817,-5.0606,-0.0469,-4.022,0.533333333,-6.39
197006,-12.1295,-8.6804,-7.3519,-8.2022,-5.9918,-10.4731,-7.306,-8.1651,-7.0657,-6.061,-8.312,-4.5913,-7.1789,-4.8112,-6.8678,-2.5091,-5.1625,-3.6757,-3.4046,-10.6583,-6.2626,-4.0774,-3.6599,-2.0587,-8.1687,0.536666667,-5.21
197007,4.8193,5.6001,5.1083,6.462,3.8386,6.6983,7.6115,5.6098,10.6859,7.8015,7.6816,6.8066,9.6318,5.5331,7.1924,6.4111,9.3749,8.1744,9.0704,11.2523,4.3922,8.2119,8.9815,10.6908,6.1429,0.543333333,7.45
197008,5.6018,6.4504,7.1439,6.7746,6.3099,9.6727,9.1103,5.7632,7.6604,4.5388,5.8445,7.9213,5.7368,6.0189,7.7959,4.4558,8.2145,4.0094,5.3546,6.7357,3.9889,5.1738,4.4127,4.8861,6.1977,0.543333333,5.02
197009,22.1533,16.5351,15.6429,11.5915,11.6226,17.92,18.8145,9.7523,6.8438,9.5981,15.3194,9.8387,9.0991,5.1491,6.0802,9.6204,6.1701,4.8156,3.876,8.0408,7.1793,0.3232,-0.3073,0.3133,4.3883,0.53,4.72
197010,-11.1332,-7.4491,-11.2927,-6.517,-4.9597,-4.5085,-8.6941,-6.0484,-3.5733,-4.412,-5.9776,-4.256,-6.0179,-2.8849,-4.6272,-2.5379,-3.4943,-3.3489,-3.4431,-6.1944,-0.0834,-0.9626,-3.3595,0.0515,-3.7701,0.51,-1.82
197011,-4.7154,-2.1189,-2.0878,0.3752,0.2121,0.7623,1.3604,3.061,5.5599,3.8469,2.9872,3.0673,4.5194,4.97,1.9634,4.8071,3.0624,6.2313,8.4037,4.8136,5.1627,6.7696,5.2181,5.8573,5.6782,0.486666667,5.05
197012,6.9806,7.325,10.4416,11.5793,10.7042,8.6209,8.6818,8.2086,9.3818,9.6823,6.3513,9.6146,10.5632,8.0681,9.0554,6.0601,10.5931,8.5581,10.0367,7.608,4.6849,5.7842,7.4988,5.0622,6.912,0.446666667,6.14
197101,15.265,13.7848,16.3131,14.118,15.9153,7.7123,12.0832,12.7996,10.8951,13.0817,8.1804,8.8541,10.8006,8.1115,8.6798,5.3424,7.0897,5.0392,8.6475,13.9973,4.0971,4.3072,3.2817,3.0056,4.0309,0.42,5.22
197102,8.0016,7.4662,6.0985,3.3183,4.0546,4.2692,2.8002,2.6141,1.5049,0.8875,4.1106,1.9429,2.5477,1.2036,1.8391,3.6853,2.8763,0.1983,3.2431,1.2121,2.3371,0.3526,0.6688,0.4805,1.2515,0.376666667,1.74
197103,8.3387,4.6303,7.8614,6.4925,5.0614,7.8649,6.7125,5.8242,4.206,1.3875,10.4679,9.2967,3.7553,2.9848,4.6816,6.7906,6.1755,4.7355,2.3501,3.5129,5.8573,2.9002,4.8457,1.4359,2.5005,0.336666667,4.43
197104,0.7751,3.2558,2.2398,2.7385,1.8374,1.9512,2.8004,2.2508,3.6028,7.0302,6.1768,4.7265,4.391,2.6042,8.0518,3.0384,3.0717,1.9417,4.1438,9.1729,3.6288,5.6615,0.6443,2.6168,6.1543,0.303333333,3.43
197105,-6.6005,-5.0951,-7.3446,-4.9587,-6.5751,-3.3843,-5.939,-4.7815,-4.5452,-4.4678,-4.5223,-2.5645,-4.7425,-3.9181,-3.0999,-2.1565,-3.4069,-4.1198,-3.145,-4.3719,-2.4319,-4.3527,-4.1733,-5.0191,-3.6535,0.29,-3.69
